Wavelength	Pin 1	Pin 1	Pin 2	Pin 2	Pin 3	Pin 3	Pin 4	Pin 4	Pin 5	Pin 5	Pin 6	Pin 6	Pin 7	Pin 7	Pin 8	Pin 8	Pin 9	Pin 9
443.66107177734375	0.102367103099823	-0.0010794679401442409	0.10559813678264618	0.0033309373538941145	0.10906931757926941	0.00806032307446003	0.10485587269067764	0.002318441402167082	0.10313119739294052	-3.5753579140873626E-5	0.10485587269067764	0.002318441402167082	0.10703900456428528	0.005295188166201115	0.1036333218216896	6.498809671029449E-4	0.1069953441619873	0.00523568969219923
492.30126953125	0.07691387087106705	0.006625491194427013	0.07680845260620117	0.006491438951343298	0.07735662907361984	0.007188424933701754	0.07701928913593292	0.00675952946767211	0.07725121080875397	0.007054405752569437	0.07769397646188736	0.007617270573973656	0.07758855819702148	0.007483269553631544	0.0770825445652008	0.006839960813522339	0.07716687768697739	0.0069471802562475204
532.7343139648438	0.06111156567931175	0.010796947404742241	0.06124676764011383	0.010965276509523392	0.059128593653440475	0.00832721870392561	0.06039048358798027	0.00989905372262001	0.062080517411231995	0.012003154493868351	0.06244105473160744	0.01245187222957611	0.06259879469871521	0.012648181989789009	0.06199038028717041	0.011890966445207596	0.061719976365566254	0.011554374359548092
565.7651977539062	0.05282292887568474	0.013879187405109406	0.052022580057382584	0.012878801673650742	0.0520683154463768	0.012935977429151535	0.05355467647314072	0.014793621376156807	0.05408061668276787	0.015450744889676571	0.05275432765483856	0.013793449848890305	0.051976848393678665	0.01282163430005312	0.05209118127822876	0.01296455878764391	0.05195397883653641	0.012793042697012424
611.6471557617188	0.038388852030038834	0.0070232124999165535	0.03885580971837044	0.007595512550324202	0.03919988498091698	0.008017163723707199	0.03895411640405655	0.007715983781963587	0.039175309240818024	0.007987049408257008	0.03816766291856766	0.006752103101462126	0.03787274286150932	0.0063906023278832436	0.037971049547195435	0.006511107087135315	0.03802020102739334	0.006571353878825903
666.4437866210938	0.032312795519828796	0.006334112957119942	0.030110899358987808	0.0038054075557738543	0.0320100337266922	0.005986482370644808	0.03349631279706955	0.007692835293710232	0.03440459445118904	0.008735358715057373	0.033110979944467545	0.007250495254993439	0.03187241405248642	0.005828458815813065	0.031624700874090195	0.005544007755815983	0.030276041477918625	0.003995100036263466
706.9625244140625	0.034662071615457535	0.013565595261752605	0.03834013640880585	0.01776941306889057	0.0383695624768734	0.01780303195118904	0.03772222250699997	0.01706336811184883	0.03839898481965065	0.01783664897084236	0.03572135418653488	0.014776580035686493	0.03775164857506752	0.0170969907194376	0.03563308343291283	0.014675679616630077	0.03731027990579605	0.01659262366592884
865.511474609375	0.06002989038825035	0.047455161809921265	0.05467163398861885	0.04176468402147293	0.06312286853790283	0.050738099962472916	0.06381987780332565	0.05147773399949074	0.06508320569992065	0.05281814932823181	0.06151103600859642	0.04902743548154831	0.05920219421386719	0.04657640680670738	0.05968138575553894	0.047085169702768326	0.05606565251946449	0.04324551671743393
