"","Rrs400","Date","DeltaCor_method","DeltaCor_flag","RHW","Delta","Rrs400","Rrs401","Rrs402","Rrs403","Rrs404","Rrs405","Rrs406","Rrs407","Rrs408","Rrs409","Rrs410","Rrs411","Rrs412","Rrs413","Rrs414","Rrs415","Rrs416","Rrs417","Rrs418","Rrs419","Rrs420","Rrs421","Rrs422","Rrs423","Rrs424","Rrs425","Rrs426","Rrs427","Rrs428","Rrs429","Rrs430","Rrs431","Rrs432","Rrs433","Rrs434","Rrs435","Rrs436","Rrs437","Rrs438","Rrs439","Rrs440","Rrs441","Rrs442","Rrs443","Rrs444","Rrs445","Rrs446","Rrs447","Rrs448","Rrs449","Rrs450","Rrs451","Rrs452","Rrs453","Rrs454","Rrs455","Rrs456","Rrs457","Rrs458","Rrs459","Rrs460","Rrs461","Rrs462","Rrs463","Rrs464","Rrs465","Rrs466","Rrs467","Rrs468","Rrs469","Rrs470","Rrs471","Rrs472","Rrs473","Rrs474","Rrs475","Rrs476","Rrs477","Rrs478","Rrs479","Rrs480","Rrs481","Rrs482","Rrs483","Rrs484","Rrs485","Rrs486","Rrs487","Rrs488","Rrs489","Rrs490","Rrs491","Rrs492","Rrs493","Rrs494","Rrs495","Rrs496","Rrs497","Rrs498","Rrs499","Rrs500","Rrs501","Rrs502","Rrs503","Rrs504","Rrs505","Rrs506","Rrs507","Rrs508","Rrs509","Rrs510","Rrs511","Rrs512","Rrs513","Rrs514","Rrs515","Rrs516","Rrs517","Rrs518","Rrs519","Rrs520","Rrs521","Rrs522","Rrs523","Rrs524","Rrs525","Rrs526","Rrs527","Rrs528","Rrs529","Rrs530","Rrs531","Rrs532","Rrs533","Rrs534","Rrs535","Rrs536","Rrs537","Rrs538","Rrs539","Rrs540","Rrs541","Rrs542","Rrs543","Rrs544","Rrs545","Rrs546","Rrs547","Rrs548","Rrs549","Rrs550","Rrs551","Rrs552","Rrs553","Rrs554","Rrs555","Rrs556","Rrs557","Rrs558","Rrs559","Rrs560","Rrs561","Rrs562","Rrs563","Rrs564","Rrs565","Rrs566","Rrs567","Rrs568","Rrs569","Rrs570","Rrs571","Rrs572","Rrs573","Rrs574","Rrs575","Rrs576","Rrs577","Rrs578","Rrs579","Rrs580","Rrs581","Rrs582","Rrs583","Rrs584","Rrs585","Rrs586","Rrs587","Rrs588","Rrs589","Rrs590","Rrs591","Rrs592","Rrs593","Rrs594","Rrs595","Rrs596","Rrs597","Rrs598","Rrs599","Rrs600","Rrs601","Rrs602","Rrs603","Rrs604","Rrs605","Rrs606","Rrs607","Rrs608","Rrs609","Rrs610","Rrs611","Rrs612","Rrs613","Rrs614","Rrs615","Rrs616","Rrs617","Rrs618","Rrs619","Rrs620","Rrs621","Rrs622","Rrs623","Rrs624","Rrs625","Rrs626","Rrs627","Rrs628","Rrs629","Rrs630","Rrs631","Rrs632","Rrs633","Rrs634","Rrs635","Rrs636","Rrs637","Rrs638","Rrs639","Rrs640","Rrs641","Rrs642","Rrs643","Rrs644","Rrs645","Rrs646","Rrs647","Rrs648","Rrs649","Rrs650","Rrs651","Rrs652","Rrs653","Rrs654","Rrs655","Rrs656","Rrs657","Rrs658","Rrs659","Rrs660","Rrs661","Rrs662","Rrs663","Rrs664","Rrs665","Rrs666","Rrs667","Rrs668","Rrs669","Rrs670","Rrs671","Rrs672","Rrs673","Rrs674","Rrs675","Rrs676","Rrs677","Rrs678","Rrs679","Rrs680","Rrs681","Rrs682","Rrs683","Rrs684","Rrs685","Rrs686","Rrs687","Rrs688","Rrs689","Rrs690","Rrs691","Rrs692","Rrs693","Rrs694","Rrs695","Rrs696","Rrs697","Rrs698","Rrs699","Rrs700","Rrs701","Rrs702","Rrs703","Rrs704","Rrs705","Rrs706","Rrs707","Rrs708","Rrs709","Rrs710","Rrs711","Rrs712","Rrs713","Rrs714","Rrs715","Rrs716","Rrs717","Rrs718","Rrs719","Rrs720","Rrs721","Rrs722","Rrs723","Rrs724","Rrs725","Rrs726","Rrs727","Rrs728","Rrs729","Rrs730","Rrs731","Rrs732","Rrs733","Rrs734","Rrs735","Rrs736","Rrs737","Rrs738","Rrs739","Rrs740","Rrs741","Rrs742","Rrs743","Rrs744","Rrs745","Rrs746","Rrs747","Rrs748","Rrs749","Rrs750","Rrs751","Rrs752","Rrs753","Rrs754","Rrs755","Rrs756","Rrs757","Rrs758","Rrs759","Rrs760","Rrs761","Rrs762","Rrs763","Rrs764","Rrs765","Rrs766","Rrs767","Rrs768","Rrs769","Rrs770","Rrs771","Rrs772","Rrs773","Rrs774","Rrs775","Rrs776","Rrs777","Rrs778","Rrs779","Rrs780","Rrs781","Rrs782","Rrs783","Rrs784","Rrs785","Rrs786","Rrs787","Rrs788","Rrs789","Rrs790","Rrs791","Rrs792","Rrs793","Rrs794","Rrs795","Rrs796","Rrs797","Rrs798","Rrs799","Rrs800","Rrs801","Rrs802","Rrs803","Rrs804","Rrs805","Rrs806","Rrs807","Rrs808","Rrs809","Rrs810","Rrs811","Rrs812","Rrs813","Rrs814","Rrs815","Rrs816","Rrs817","Rrs818","Rrs819","Rrs820","Rrs821","Rrs822","Rrs823","Rrs824","Rrs825","Rrs826","Rrs827","Rrs828","Rrs829","Rrs830","Rrs831","Rrs832","Rrs833","Rrs834","Rrs835","Rrs836","Rrs837","Rrs838","Rrs839","Rrs840","Rrs841","Rrs842","Rrs843","Rrs844","Rrs845","Rrs846","Rrs847","Rrs848","Rrs849","Rrs850","Rrs851","Rrs852","Rrs853","Rrs854","Rrs855","Rrs856","Rrs857","Rrs858","Rrs859","Rrs860","Rrs861","Rrs862","Rrs863","Rrs864","Rrs865","Rrs866","Rrs867","Rrs868","Rrs869","Rrs870","Rrs871","Rrs872","Rrs873","Rrs874","Rrs875","Rrs876","Rrs877","Rrs878","Rrs879","Rrs880","Rrs881","Rrs882","Rrs883","Rrs884","Rrs885","Rrs886","Rrs887","Rrs888","Rrs889","Rrs890","Rrs891","Rrs892","Rrs893","Rrs894","Rrs895","Rrs896","Rrs897","Rrs898","Rrs899","Rrs900","Rrs901","Rrs902","Rrs903","Rrs904","Rrs905","Rrs906","Rrs907","Rrs908","Rrs909","Rrs910","Rrs911","Rrs912","Rrs913","Rrs914","Rrs915","Rrs916","Rrs917","Rrs918","Rrs919","Rrs920","Rrs921","Rrs922","Rrs923","Rrs924","Rrs925","Rrs926","Rrs927","Rrs928","Rrs929","Rrs930","Rrs931","Rrs932","Rrs933","Rrs934","Rrs935","Rrs936","Rrs937","Rrs938","Rrs939","Rrs940","Rrs941","Rrs942","Rrs943","Rrs944","Rrs945","Rrs946","Rrs947","Rrs948","Rrs949","Rrs950","Rrs951","Rrs952","Rrs953","Rrs954","Rrs955","Rrs956","Rrs957","Rrs958","Rrs959","Rrs960","Rrs961","Rrs962","Rrs963","Rrs964","Rrs965","Rrs966","Rrs967","Rrs968","Rrs969","Rrs970","Rrs971","Rrs972","Rrs973","Rrs974","Rrs975","Rrs976","Rrs977","Rrs978","Rrs979","Rrs980","Rrs981","Rrs982","Rrs983","Rrs984","Rrs985","Rrs986","Rrs987","Rrs988","Rrs989","Rrs990","Rrs991","Rrs992","Rrs993","Rrs994","Rrs995","Rrs996","Rrs997","Rrs998","Rrs999","Rrs1000"
"1",0.00088461192329786,"2022-07-28 10:00:00","Jiang_2020",0,0.000818258858384939,-0.00196395470931658,0.00284856663261444,0.00285405094111319,0.00286041625903248,0.0028676625863723,0.00287578992313267,0.00290672745992081,0.00291118641746074,0.00291088429114967,0.00291452935975065,0.0029091032473008,0.00289793497639356,0.00288593034278208,0.0028793685949267,0.00287787323975613,0.00287932136382074,0.00288334548721315,0.00289267178810249,0.00289917857502958,0.00290434939511777,0.0029041922600067,0.00290003632968214,0.00289581664037712,0.00289671423953966,0.00289892335448956,0.00292132932255776,0.00295821488696303,0.00298186589178343,0.00300883477206356,0.00303359248129337,0.00304556158973867,0.00303984262582977,0.00302361714252867,0.00300134392924381,0.00299028266558506,0.00297783812083534,0.00296111551720526,0.00296030542812136,0.00296814802099587,0.00297912045132603,0.00299138912763981,0.00300838419506427,0.00302633183940956,0.00304509717203981,0.00306592138151321,0.00308447193681582,0.00310335595378583,0.00312830213180695,0.00315762634889167,0.00318828636422974,0.00322102343899028,0.00325831330589996,0.00329737696583682,0.00333636433528574,0.00336656458071644,0.003391559650227,0.0034144624889844,0.00343466988191257,0.00345196128238722,0.00346840042892046,0.00348916668782932,0.00351248739593848,0.00353769140689608,0.00356381181875493,0.0035892004089338,0.00361815273965734,0.00365202946357609,0.00368502920745315,0.0037123436983213,0.00373847532725763,0.00376383114782017,0.00378674871343196,0.00380663394601268,0.00382321476898417,0.00384426193922621,0.00386373406248404,0.00387485408062047,0.00388315922654041,0.00389713994508734,0.00391214933933919,0.00392902431686555,0.00394640370325537,0.00397189291570187,0.00400750905003433,0.00403796060897776,0.00406207103940905,0.00409235632117991,0.00412543063873674,0.00415115895256578,0.00416581443983338,0.00417211422902988,0.00418312253788385,0.00419385394259479,0.0041993697542316,0.00421055331139071,0.00423672588607231,0.00427323867098008,0.00431543695229651,0.00435703641957758,0.00440445625303846,0.00445937449615202,0.00451091197705351,0.00455880744329489,0.00460696960058238,0.00465773940189156,0.00471171432978629,0.00475899053689527,0.0048023853832647,0.00485187299376754,0.00490556590772183,0.00496222629186548,0.00502473663170375,0.00509928168067405,0.00519371278208807,0.00529550635838118,0.00538663930272724,0.00547819714057447,0.00556928136803194,0.00564852682155894,0.00571813577315333,0.00578199881078725,0.00584968774087351,0.00592701274376172,0.00600297560702206,0.00607717412348535,0.00616025817876109,0.00624595811088292,0.00632819979182851,0.0064145937925462,0.00650080884575873,0.00658135251563564,0.00665722176837415,0.00672861089001152,0.0067947057770437,0.0068599558431736,0.00692866248147679,0.00700465727479134,0.00709143798185458,0.00717837408357437,0.00725993883097299,0.00733860708768443,0.00740970504741216,0.00746887950971824,0.00752292074282322,0.00757691708424187,0.00763647291911528,0.00769568391918022,0.00774797206892134,0.00779574839340676,0.00783938874962302,0.00787357469994041,0.00790290959942395,0.00793468579395045,0.00796810399559625,0.00800393882022842,0.00803429413189992,0.00805784470748364,0.00807793090368789,0.00809377170467131,0.00810404077362558,0.00811245957622258,0.00812157543112373,0.00812928515805849,0.00813452090728617,0.00813699584815529,0.00813676067731247,0.00813408080857397,0.00813118056257253,0.00812257416575626,0.00810554773957503,0.0080850951650848,0.00806135277021031,0.00803026195094123,0.00799377430923387,0.00795409005216299,0.00791497016121762,0.00787603637510958,0.00782642945674061,0.00777417226646717,0.0077259502666174,0.00767265771103662,0.00761354679379869,0.00756295511919009,0.00752127510852527,0.00748817964260168,0.00745071906198329,0.00740760366056203,0.00737776937673639,0.0073533087150118,0.00732016110535808,0.00728667741197095,0.00726204704610618,0.00723228454347471,0.00719061105131936,0.00712878027842772,0.00705278501274685,0.00697382896906608,0.00688800670955225,0.00679962498727547,0.00672002077948888,0.00664878879127804,0.00657834969314707,0.00651191525307257,0.00644887942102898,0.00638480128810303,0.00632695222329719,0.00627892437545732,0.00624038219396036,0.00620944060481037,0.00618170100396662,0.00615380583793326,0.00612699100230243,0.00609609905016324,0.0060602320537928,0.00602663710282298,0.00599590382536077,0.00596593222102888,0.00593464146052821,0.00590079612052287,0.00586655113240433,0.0058337336627361,0.00580163025228842,0.00577573050555431,0.00575830569068648,0.00575109221834989,0.00574747779267461,0.00574042163343551,0.00573002326099333,0.00571884707299035,0.00570207935118572,0.00568238209963546,0.00566565414720044,0.00565228609608161,0.00564200013895116,0.00562744714109077,0.00560983590478098,0.0055949296018167,0.00557929845411112,0.00555616897278526,0.00553875692664353,0.00552582643897167,0.00551144693913046,0.00549436370304122,0.00547293784810753,0.00545033013608598,0.00542747260615873,0.00539951134996989,0.00536769113908141,0.00534082087427353,0.00530922088121573,0.00527316630299078,0.00524004399085868,0.00520269614546355,0.00516029345060322,0.00511679399921159,0.00507540887236661,0.00503216674974018,0.00498348990520171,0.00492380714533705,0.0048592426210352,0.00479167409699292,0.004712344690969,0.00462828886320807,0.00454977253456705,0.00448027645675981,0.00441453038600019,0.00435301612404539,0.00429573285338581,0.00424454065390927,0.00419602017247181,0.00415057143547559,0.00411153663766495,0.00408026963752142,0.00405578279351564,0.0040363495939507,0.00401964157668989,0.00401185641074222,0.00401043095353017,0.00400982128967081,0.00401590627132944,0.00403390154694391,0.00406700445329817,0.00411302202900997,0.0041731071468331,0.00425258025109051,0.00436132190556446,0.00447992884501901,0.00460496968086268,0.00474172255775944,0.00488063065716801,0.00501810903005796,0.00514974557654099,0.00527813655846064,0.00540945839117396,0.00554536920984904,0.00567676957436954,0.00581190716237404,0.00594871118053485,0.00607729145907014,0.00620077992897901,0.00631457045332298,0.00641500560051521,0.00650805280587553,0.00658992814718934,0.00665120340135408,0.00669135663411325,0.00671693529626706,0.00672045426377008,0.00669872408723063,0.00666759670126404,0.00662710988544295,0.0065796356123766,0.00652189498209506,0.00645010235911381,0.00637245532594586,0.00629239388144173,0.0061946409979824,0.00607959473319758,0.00596026427020974,0.00581588917664754,0.00564772671811002,0.00546706218676964,0.00527548558813608,0.00507984582357165,0.00488370150234787,0.0046842756936961,0.00448428324648957,0.00428406935352562,0.00407843432505923,0.00387288066293853,0.00367691575122227,0.00349145647457326,0.00331985240841242,0.0031648491848189,0.00302680497447987,0.00290817742836028,0.00280728545877496,0.00272437368512775,0.00265618754260481,0.00260425464734434,0.00256446337941579,0.00253229985389019,0.00250772586231712,0.00248822257082646,0.00247153177957294,0.00245806232505072,0.00244513544055807,0.00243192950437526,0.00241935929995532,0.00240520961406339,0.00238106294478799,0.00235382015742252,0.00233717664866626,0.00231727886766061,0.00230471680953532,0.00229293330757952,0.00231711457917679,0.0023687562285224,0.00242339576864801,0.00246517830932574,0.00254082121817319,0.00262771529911266,0.00265790685220711,0.00266404394956347,0.00264304794480669,0.002627063065882,0.00257737226352959,0.00250089925648397,0.00242967451919315,0.00241006023553674,0.00239548773043009,0.00237026284824043,0.00237914907136761,0.00239784552563608,0.00242295329298938,0.00243722209106992,0.00244991843149352,0.00246569168219666,0.00248375675345338,0.00249432864075526,0.00250423951036818,0.00252051987836559,0.00253578345115529,0.0025539743460941,0.00257753615530148,0.00259981187138677,0.00262428628408139,0.00265101577687693,0.00267537175299427,0.00269307899179575,0.00271147198867869,0.0027332352292995,0.00275713837081933,0.00278408861131102,0.0028130660132706,0.00284380197751094,0.0028734504407045,0.00289810505461899,0.00291731350273101,0.00293477280166071,0.00294951461082686,0.0029635581856811,0.00298546636428717,0.00299320404841971,0.00299132653697194,0.00299794671063189,0.00299713130376851,0.00298574827975207,0.00297156017091416,0.00296244289940413,0.0029614105457397,0.00296369724173194,0.00293504972512632,0.00292412262946129,0.00292853103508532,0.00290087274215919,0.00286598333615047,0.00283650307466974,0.00280508313234545,0.00276519878081769,0.00271273939269388,0.00264473342940732,0.00259254839130812,0.00253102195017787,0.00244811831963426,0.00236931785113825,0.00229967171527285,0.00223251415459615,0.00216663050695778,0.00210832478322056,0.0020586453272038,0.00201303217246508,0.00196798549565507,0.00192342640983793,0.00188073951269471,0.00185340020389624,0.00183229237471934,0.00181178722266521,0.00180021807965313,0.0017931181072203,0.00177900149292078,0.00176578349634392,0.00175888901517483,0.00175290266942808,0.00175199088930246,0.0017525403803246,0.00175327607969448,0.00175497812815855,0.00174666737301552,0.00173290056573372,0.00172850805954261,0.00172408095803059,0.00171142936993832,0.0017019936428651,0.00169741022013107,0.00169333614010866,0.00168256864048805,0.00166483864640817,0.00165342479582408,0.00164652111686095,0.00163462461059757,0.00162098731102025,0.00161138110114208,0.00160702328616412,0.00160366785512391,0.00159499615460193,0.00158618030244249,0.0015811486509727,0.00157385199136595,0.00156099120624502,0.00154249156994577,0.00152473429504755,0.0015122773436548,0.00150538715780703,0.00150494787667297,0.0015107691119274,0.00151828114326748,0.00152324711708592,0.00152130067731995,0.00150939913525228,0.00149115744979216,0.0014721204155775,0.00145473799215004,0.00143470334570417,0.00142928379879676,0.00143170719674961,0.00142217985807741,0.00140960094015754,0.00139681269956098,0.00137198610222729,0.00133315908804921,0.00128905616576923,0.00124792286533617,0.00123997282994509,0.00121585152042543,0.00118000226876361,0.00118201053105219,0.00119174381602891,0.001185996205101,0.00116910176221263,0.00115429739931674,0.0011438696161945,0.0011359493517658,0.00109670450304057,0.00107550286972807,0.00108501221385947,0.00108841210320195,0.00107031492631519,0.00104476370380356,0.00102877206764048,0.0010091350492825,0.000980816937644251,0.000957745161479725,0.000963248020167456,0.000974564014122516,0.00098514471642028,0.000971398015365568,0.000969667051762547,0.000975891189629496,0.000943547979137338,0.000919948298176453,0.0009149699236426,0.00090669991611747,0.000888331509507337,0.000881789521777384,0.00087159632253432,0.000850483614033085,0.000788853930537832,0.000686990207466128,0.000655848900825964,0.000554803885190821,0.000393256649747784,0.00025386504819818,5.97190831598357e-05,-0.000184143418203117,-0.000435947233310376,-0.000633214947811878,-0.000753729020309871,-0.000761163530173316,-0.000774372288227794,-0.000727075185686252,-0.00062094807837204,-0.000569038781348432,-0.000543388468052255,-0.000524392985921205,-0.000507653047490781,-0.000531827283909797,-0.000578301881255701,-0.00063311946673352,-0.000675265045069654,-0.000706538299435826,-0.000706313209266307,-0.000673130057221849,-0.000615882065975028,-0.00054787418809887,-0.000481507365334787,-0.00042952122490549,-0.000395374181339618,-0.000381269769882712,-0.000400343455775829,-0.000429013954626222,-0.000446416628390651,-0.000455246273324693,-0.000443578990341015,-0.000396924044328386,-0.000324034893025684,-0.000219318865947706,-0.000102938811891391,6.76526986911376e-07,8.75878372486999e-05,0.000149841740524999,0.000178260086995571,0.000174190023241407,0.000158949376894752,0.00015154813710451,0.000166726019959631,0.000199362165019932,0.000246651822869233,0.000309309633740402,0.000377299661350974,0.000431743417427975,0.000454391230043213,0.000446017843431231,0.000419063660266984,0.000386596126988997,0.00035572416933017,0.000335684962266501,0.000340025638173953,0.000376949571426367,0.000429203019764573,0.000479177816995755,0.000513415783389587,0.000529112679611609,0.000526369443430891,0.000507960525231031,0.000482544953064336,0.000452284399950794,0.000433887168470687,0.000392767885932687,0.000345882177290981,0.000293230042545567,0.000234811481696446
